id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
90fYdMLuhPNFH7dl4Kh9bA,au-plaisir-paris-2,Au Plaisir,https://s3-media4.fl.yelpcdn.com/bphoto/NU6tsSHGAX6e533QLq5Wmg/o.jpg,False,https://www.yelp.com/biz/au-plaisir-paris-2?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,1,"[{'alias': 'bistros', 'title': 'Bistros'}]",5.0,"{'latitude': 48.86454, 'longitude': 2.341}",[],,"{'address1': '42 rue Coquillière', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['42 rue Coquillière', '75001 Paris', 'France']}",+33142366911,+33 1 42 36 69 11,301.1515299155942
wgEZhS32xZ7PeMZ9RkVsbA,blackburn-paris,Blackburn,https://s3-media2.fl.yelpcdn.com/bphoto/rKQdyp3ENJDVAtxqnFTfvg/o.jpg,False,https://www.yelp.com/biz/blackburn-paris?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,54,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.5,"{'latitude': 48.8708611, 'longitude': 2.3568101}",[],€€,"{'address1': '52 rue du faubourg Saint-Martin', 'address2': None, 'address3': '', 'city': 'Paris', 'zip_code': '75010', 'country': 'FR', 'state': '75', 'display_address': ['52 rue du faubourg Saint-Martin', '75010 Paris', 'France']}",+33142417331,+33 1 42 41 73 31,1470.993570504737
JiOnwN1bQsT8sBUKs4qoKA,firmine-paris,Firmine,https://s3-media2.fl.yelpcdn.com/bphoto/upXzmjwSecawLSXcYApYsA/o.jpg,False,https://www.yelp.com/biz/firmine-paris?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,390,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 48.8545428785436, 'longitude': 2.29536492165825}",[],€€,"{'address1': '38 bis avenue de Suffren', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75015', 'country': 'FR', 'state': '75', 'display_address': ['38 bis avenue de Suffren', '75015 Paris', 'France']}",+33147342791,+33 1 47 34 27 91,3520.46507222902
u0lE065YXe5sKcDiAzJcHg,heureux-comme-alexandre-paris-3,Heureux Comme Alexandre,https://s3-media2.fl.yelpcdn.com/bphoto/-7NpEcEZGdcZNUOq9mlLaw/o.jpg,False,https://www.yelp.com/biz/heureux-comme-alexandre-paris-3?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,96,"[{'alias': 'fondue', 'title': 'Fondue'}]",4.5,"{'latitude': 48.85178, 'longitude': 2.34472}",[],€€,"{'address1': '24 rue Parcheminerie', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75005', 'country': 'FR', 'state': '75', 'display_address': ['24 rue Parcheminerie', '75005 Paris', 'France']}",+33143264966,+33 1 43 26 49 66,1147.345328423919
8km3_imaiALwqphSdC0Pfw,la-taverne-paris-5,La Taverne,https://s3-media2.fl.yelpcdn.com/bphoto/p8SQ-h20i-POOSENztN2XA/o.jpg,False,https://www.yelp.com/biz/la-taverne-paris-5?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,17,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",4.0,"{'latitude': 48.8715389, 'longitude': 2.3362824}",[],€€,"{'address1': '24 boulevard des Italiens', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75009', 'country': 'FR', 'state': '75', 'display_address': ['24 boulevard des Italiens', '75009 Paris', 'France']}",+33155331000,+33 1 55 33 10 00,1148.4269642567092
L2IM2-b0sSOGsp7p9ou3HQ,chez-savy-paris,Chez Savy,https://s3-media1.fl.yelpcdn.com/bphoto/cqBgXTpsLYAW-pTjHflFog/o.jpg,False,https://www.yelp.com/biz/chez-savy-paris?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,25,"[{'alias': 'french', 'title': 'French'}, {'alias': 'brasseries', 'title': 'Brasseries'}]",4.5,"{'latitude': 48.8670726, 'longitude': 2.3077693}",[],€€€,"{'address1': '23 rue Bayard', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75008', 'country': 'FR', 'state': '75', 'display_address': ['23 rue Bayard', '75008 Paris', 'France']}",+33147234698,+33 1 47 23 46 98,2578.2326418610514
KtJpK3WXMZJdPmULmkT2Zg,l-atelier-maître-albert-paris-2,L'Atelier Maître Albert,https://s3-media3.fl.yelpcdn.com/bphoto/hOv0-PAtIw3Alqg6C8NPyA/o.jpg,False,https://www.yelp.com/biz/l-atelier-ma%C3%AEtre-albert-paris-2?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,100,"[{'alias': 'french', 'title': 'French'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.0,"{'latitude': 48.85109, 'longitude': 2.35017}",[],€€€,"{'address1': '1 Rue Maitre Albert', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75005', 'country': 'FR', 'state': '75', 'display_address': ['1 Rue Maitre Albert', '75005 Paris', 'France']}",+33185152287,+33 1 85 15 22 87,1349.7976537735278
tmPm29thZJAQNofMEHBSPQ,la-terrasse-du-7eme-paris-2,La Terrasse du 7eme,https://s3-media3.fl.yelpcdn.com/bphoto/eVj2Dxcc0kf4CHtQJzfM7Q/o.jpg,False,https://www.yelp.com/biz/la-terrasse-du-7eme-paris-2?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,121,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",3.5,"{'latitude': 48.854544, 'longitude': 2.305549}",[],€€,"{'address1': ""2 place de l'École Militaire"", 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75007', 'country': 'FR', 'state': '75', 'display_address': [""2 place de l'École Militaire"", '75007 Paris', 'France']}",+33145550002,+33 1 45 55 00 02,2801.5503205044424
vlceROKBqRHlpzrvlufe4g,l-alivi-paris-2,L'Alivi,https://s3-media1.fl.yelpcdn.com/bphoto/I8SmgiJkhvh_s3KbF6z6Qg/o.jpg,False,https://www.yelp.com/biz/l-alivi-paris-2?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,126,"[{'alias': 'french', 'title': 'French'}, {'alias': 'corsican', 'title': 'Corsican'}]",4.0,"{'latitude': 48.85648, 'longitude': 2.357409}",[],€€,"{'address1': '27 rue du Roi de Sicile', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75004', 'country': 'FR', 'state': '75', 'display_address': ['27 rue du Roi de Sicile', '75004 Paris', 'France']}",+33148879020,+33 1 48 87 90 20,1271.8409591532024
VCiR-weGH0zerSGdsFviGA,jacopo-paris,Jacopo,https://s3-media3.fl.yelpcdn.com/bphoto/ECrqhU1b78tsNfbGYWr0cQ/o.jpg,False,https://www.yelp.com/biz/jacopo-paris?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,4,"[{'alias': 'bistros', 'title': 'Bistros'}]",5.0,"{'latitude': 48.8711592656518, 'longitude': 2.30015784502029}",[],,"{'address1': '5 bis rue Vernet', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75008', 'country': 'FR', 'state': '75', 'display_address': ['5 bis rue Vernet', '75008 Paris', 'France']}",,,3237.291129730225
7i7K8hHdO_TZW4qg0FDqpQ,la-marine-paris-2,La Marine,https://s3-media4.fl.yelpcdn.com/bphoto/JEFf4BBJWCL5g2azmI0Qtw/o.jpg,False,https://www.yelp.com/biz/la-marine-paris-2?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,128,"[{'alias': 'french', 'title': 'French'}]",3.5,"{'latitude': 48.870604, 'longitude': 2.36533366888659}",[],€€,"{'address1': '55bis quai de Valmy', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75010', 'country': 'FR', 'state': '75', 'display_address': ['55bis quai de Valmy', '75010 Paris', 'France']}",+33142396981,+33 1 42 39 69 81,1949.459940440826
5H-68D5LFLvoOSUJ1zsuPQ,la-seine-café-paris-4,La Seine Café,https://s3-media2.fl.yelpcdn.com/bphoto/CMk8n9rGKi-mVTwTozfDkg/o.jpg,False,https://www.yelp.com/biz/la-seine-caf%C3%A9-paris-4?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,2,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",4.5,"{'latitude': 48.84974, 'longitude': 2.36861}",[],,"{'address1': '32 ter boulevard de la Bastille', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75012', 'country': 'FR', 'state': '75', 'display_address': ['32 ter boulevard de la Bastille', '75012 Paris', 'France']}",+33652766977,+33 6 52 76 69 77,2361.367806193686
yN7k_1J2eE8amlj8uv_nlw,f-t-g-paris,F T G,https://s3-media2.fl.yelpcdn.com/bphoto/PudBYsV-AGvvoda6UbQIaQ/o.jpg,False,https://www.yelp.com/biz/f-t-g-paris?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,150,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 48.86765, 'longitude': 2.34761}",[],€€,"{'address1': '9 rue du Nil', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75002', 'country': 'FR', 'state': '75', 'display_address': ['9 rue du Nil', '75002 Paris', 'France']}",+33140399619,+33 1 40 39 96 19,741.2871988890719
0RYavllvwHZXJCljzDHbmA,pertinence-paris-2,Pertinence,https://s3-media2.fl.yelpcdn.com/bphoto/AxdwgP1YlZzxlngKaH22ew/o.jpg,False,https://www.yelp.com/biz/pertinence-paris-2?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,1,"[{'alias': 'french', 'title': 'French'}]",5.0,"{'latitude': 48.8570844249497, 'longitude': 2.30349518358707}",[],€€€€,"{'address1': ""29 rue de l'Exposition"", 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75007', 'country': 'FR', 'state': '75', 'display_address': [""29 rue de l'Exposition"", '75007 Paris', 'France']}",+33145552096,+33 1 45 55 20 96,2879.141480692266
NsGS46iZ5iXGTegarCF63A,bordelais-paris,Bordelais,https://s3-media2.fl.yelpcdn.com/bphoto/9ekGfw74eGSps1AxM_zQ5Q/o.jpg,False,https://www.yelp.com/biz/bordelais-paris?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,1,"[{'alias': 'bistros', 'title': 'Bistros'}]",5.0,"{'latitude': 48.869230605985, 'longitude': 2.32903418272936}",[],,"{'address1': '14 rue des Capucines', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75009', 'country': 'FR', 'state': '75', 'display_address': ['14 rue des Capucines', '75009 Paris', 'France']}",,,1254.5749437883503
UoZlawg4QufSx8pGADim_g,hells-chicken-paris,Hell's Chicken,https://s3-media1.fl.yelpcdn.com/bphoto/MqXsgOlCeP-T_Ntq4-t8Rw/o.jpg,False,https://www.yelp.com/biz/hells-chicken-paris?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,2,"[{'alias': 'waffles', 'title': 'Waffles'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",5.0,"{'latitude': 48.86555, 'longitude': 2.34641}",[],,"{'address1': '3 rue Mandar', 'address2': None, 'address3': '', 'city': 'Paris', 'zip_code': '75002', 'country': 'FR', 'state': '01', 'display_address': ['3 rue Mandar', '75002 Paris', 'France']}",+33695500023,+33 6 95 50 00 23,503.4353973633735
zKyeywNvBa_yzlbNJulamg,itacate-paris-2,Itacate,https://s3-media3.fl.yelpcdn.com/bphoto/SWZmwC3Bz3s82ROevBqErA/o.jpg,False,https://www.yelp.com/biz/itacate-paris-2?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,44,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 48.86147, 'longitude': 2.34236}",[],€€,"{'address1': '94 rue Saint-Honoré', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['94 rue Saint-Honoré', '75001 Paris', 'France']}",+33142333987,+33 1 42 33 39 87,56.504060747670486
QIM8oqMFvghc4ugr08NbbA,les-canailles-paris,Les Canailles,https://s3-media2.fl.yelpcdn.com/bphoto/MCgZlV36mo_jfgTLiJo5MA/o.jpg,False,https://www.yelp.com/biz/les-canailles-paris?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,34,"[{'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 48.8792768, 'longitude': 2.3345899}",[],€€€,"{'address1': '25 Rue La Bruyère', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75009', 'country': 'FR', 'state': '75', 'display_address': ['25 Rue La Bruyère', '75009 Paris', 'France']}",+33148741048,+33 1 48 74 10 48,2003.4630905991955
vEfe8aw5a1UpheitDslyGg,le-petit-châtelet-paris-5,Le Petit Châtelet,https://s3-media1.fl.yelpcdn.com/bphoto/pDaXZM8UUEPa0znIWVvInw/o.jpg,False,https://www.yelp.com/biz/le-petit-ch%C3%A2telet-paris-5?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,120,"[{'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 48.852616, 'longitude': 2.34702}",[],€€€,"{'address1': '39 rue de la Bûcherie', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75005', 'country': 'FR', 'state': '75', 'display_address': ['39 rue de la Bûcherie', '75005 Paris', 'France']}",+33146335340,+33 1 46 33 53 40,1098.2988113427773
W7KlRYjv-Hyij-PikBllNA,la-pie-noir-paris,La Pie Noir,https://s3-media2.fl.yelpcdn.com/bphoto/FbYW-AxspmA7G3vh1YEEHw/o.jpg,False,https://www.yelp.com/biz/la-pie-noir-paris?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,14,"[{'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 48.84929, 'longitude': 2.34888}",[],,"{'address1': '5 rue de la Montagne Sainte Geneviève', 'address2': None, 'address3': '', 'city': 'Paris', 'zip_code': '75005', 'country': 'FR', 'state': '75', 'display_address': ['5 rue de la Montagne Sainte Geneviève', '75005 Paris', 'France']}",+33143540899,+33 1 43 54 08 99,1497.2567627042674
ZJeWlXLTu4xoSYi2RFkj3g,muscovado-paris,Muscovado,https://s3-media1.fl.yelpcdn.com/bphoto/Pm8aQe_lptpgu8LZD7W26g/o.jpg,False,https://www.yelp.com/biz/muscovado-paris?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,23,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 48.85558, 'longitude': 2.37082493261971}",[],€€,"{'address1': '1 rue Sedaine', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75011', 'country': 'FR', 'state': '75', 'display_address': ['1 rue Sedaine', '75011 Paris', 'France']}",+33177163132,+33 1 77 16 31 32,2214.582180257139
Zc-_DZN5amJXV4AR0qD_lg,suffren-paris,Suffren,https://s3-media3.fl.yelpcdn.com/bphoto/_XmgY2LPcWZBtejkbcCH6g/o.jpg,False,https://www.yelp.com/biz/suffren-paris?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,114,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,"{'latitude': 48.8512027370208, 'longitude': 2.30049650496392}",[],€€€,"{'address1': '84 avenue de Suffren', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75015', 'country': 'FR', 'state': '75', 'display_address': ['84 avenue de Suffren', '75015 Paris', 'France']}",+33145669786,+33 1 45 66 97 86,3273.522447016572
p9ZaxOBoiWYrIH5sL7a9bw,la-boucherie-café-paris,La Boucherie Café,https://s3-media4.fl.yelpcdn.com/bphoto/5NQcBuXqkhbjdIpAV-aWIw/o.jpg,False,https://www.yelp.com/biz/la-boucherie-caf%C3%A9-paris?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,2,"[{'alias': 'french', 'title': 'French'}]",5.0,"{'latitude': 48.883419, 'longitude': 2.3259201}",[],€€,"{'address1': '14 bd des Batignolles', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75017', 'country': 'FR', 'state': '75', 'display_address': ['14 bd des Batignolles', '75017 Paris', 'France']}",+33145223615,+33 1 45 22 36 15,2665.4163743885574
BvvzP7KjaXZQ3ggCu8qjrg,wild-et-the-moon-paris,Wild & The Moon,https://s3-media3.fl.yelpcdn.com/bphoto/ISgJBrd7lws9w_soce_pBQ/o.jpg,False,https://www.yelp.com/biz/wild-et-the-moon-paris?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,95,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",4.0,"{'latitude': 48.864261, 'longitude': 2.363068}",[],€€,"{'address1': '55 rue Charlot', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75003', 'country': 'FR', 'state': '75', 'display_address': ['55 rue Charlot', '75003 Paris', 'France']}",+33186954046,+33 1 86 95 40 46,1551.5912072576434
YTI4rZRObDfFcSDkZ9lu3w,café-cassette-paris-2,Café Cassette,https://s3-media3.fl.yelpcdn.com/bphoto/qSMphsck3IrtJ4JDA1hNbg/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-cassette-paris-2?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,60,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 48.85108, 'longitude': 2.33069}",[],€€,"{'address1': '73 rue de Rennes', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75006', 'country': 'FR', 'state': '75', 'display_address': ['73 rue de Rennes', '75006 Paris', 'France']}",+33145485378,+33 1 45 48 53 78,1471.7051629751654
ZsyF7sSS96xd_ZiQWXOxYA,essentiel-paris-2,Essentiel,https://s3-media2.fl.yelpcdn.com/bphoto/zYXoatQY3ZuOr28m1QL-ug/o.jpg,False,https://www.yelp.com/biz/essentiel-paris-2?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,2,"[{'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 48.865, 'longitude': 2.2897}",[],€€,"{'address1': '33 rue de Longchamp', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75016', 'country': 'FR', 'state': '75', 'display_address': ['33 rue de Longchamp', '75016 Paris', 'France']}",+33147042336,+33 1 47 04 23 36,3851.4405320590186
dxcHp_NAnO2e_BvR_pY4Nw,janine-loves-sunday-paris,Janine loves Sunday,https://s3-media4.fl.yelpcdn.com/bphoto/1K7mNUDot6QqGdnihpUe9g/o.jpg,False,https://www.yelp.com/biz/janine-loves-sunday-paris?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,58,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.5,"{'latitude': 48.865794, 'longitude': 2.344502}",[],€€,"{'address1': '49 rue Montmartre', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75002', 'country': 'FR', 'state': '75', 'display_address': ['49 rue Montmartre', '75002 Paris', 'France']}",+33140265680,+33 1 40 26 56 80,459.93121891359345
0PHScc5M9l6imND3xahmrQ,substance-paris-3,Substance,https://s3-media1.fl.yelpcdn.com/bphoto/9LaIQbOeqKsrwLu176OOjw/o.jpg,False,https://www.yelp.com/biz/substance-paris-3?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,5,"[{'alias': 'french', 'title': 'French'}]",5.0,"{'latitude': 48.86731, 'longitude': 2.29758}",[],,"{'address1': '18 rue de Chaillot', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75116', 'country': 'FR', 'state': '75', 'display_address': ['18 rue de Chaillot', '75116 Paris', 'France']}",+33147200890,+33 1 47 20 08 90,3308.3925404126767
g9ig7BLxpOXCkV1577dz5A,picotte-paris,Picotte,https://s3-media4.fl.yelpcdn.com/bphoto/_Hkmi5zeWJUB0BHsc1RHTQ/o.jpg,False,https://www.yelp.com/biz/picotte-paris?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,3,"[{'alias': 'french', 'title': 'French'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.5,"{'latitude': 48.8662, 'longitude': 2.36753}",[],,"{'address1': '42 rue de Malte', 'address2': None, 'address3': '', 'city': 'Paris', 'zip_code': '75012', 'country': 'FR', 'state': '75', 'display_address': ['42 rue de Malte', '75012 Paris', 'France']}",+33149299877,+33 1 49 29 98 77,1914.7949479925153
v1hnum_-gCQcyO1sPkDy3w,ostrea-paris,Ostrea,https://s3-media1.fl.yelpcdn.com/bphoto/xCOIkpL8tBghbU8tb4PDWA/o.jpg,False,https://www.yelp.com/biz/ostrea-paris?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,2,"[{'alias': 'seafood', 'title': 'Seafood'}]",5.0,"{'latitude': 48.8612001927944, 'longitude': 2.34249521232179}",[],,"{'address1': ""60 rue de l'Arbre Sec"", 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': [""60 rue de l'Arbre Sec"", '75001 Paris', 'France']}",+33185811111,+33 1 85 81 11 11,88.07732896217205
QNQ4teRXk5Wx1GFLT3Y9sA,derrière-paris,Derrière,https://s3-media1.fl.yelpcdn.com/bphoto/gDPEs1DLQSNLeR3hD9DVug/o.jpg,False,https://www.yelp.com/biz/derri%C3%A8re-paris?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,121,"[{'alias': 'modern_european', 'title': 'Modern European'}]",4.0,"{'latitude': 48.8644791458463, 'longitude': 2.35424064437866}",[],€€€,"{'address1': '69 rue des Gravilliers', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75003', 'country': 'FR', 'state': '75', 'display_address': ['69 rue des Gravilliers', '75003 Paris', 'France']}",+33144619195,+33 1 44 61 91 95,927.9336634386951
JaCmIBOYqMo0jyglBEowGw,garance-paris-7,Garance,https://s3-media4.fl.yelpcdn.com/bphoto/qGHdq6fnY2juYO4o9VROIg/o.jpg,False,https://www.yelp.com/biz/garance-paris-7?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,18,"[{'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 48.85994, 'longitude': 2.3153}",[],€€€€,"{'address1': '34 Rue St Dominique', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75007', 'country': 'FR', 'state': '75', 'display_address': ['34 Rue St Dominique', '75007 Paris', 'France']}",+33145552756,+33 1 45 55 27 56,1976.8052155511634
w8i6UUhhAsb7whG1zhAqyQ,au-bourguignon-du-marais-paris,Au Bourguignon du Marais,https://s3-media4.fl.yelpcdn.com/bphoto/7AoXG4ogqv3WqglamoFAkw/o.jpg,False,https://www.yelp.com/biz/au-bourguignon-du-marais-paris?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,80,"[{'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 48.8555191281373, 'longitude': 2.3577103595245}",[],€€€,"{'address1': '52 rue François Miron', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75004', 'country': 'FR', 'state': '75', 'display_address': ['52 rue François Miron', '75004 Paris', 'France']}",+33148871540,+33 1 48 87 15 40,1344.9574161026414
